Area Name,Time Period,Main road accessibility,Local roads density,Motorcycles density,Vehicles density,Active companies rate,Municipality employment rate,Unemployed rate,Transport and storage investments rate,Doctors accessibility,Preschool children enrollment rate,Tourists Arrivals,GVA Per Capita Normalized
NoviPazar,2019,6.854227569,0.784366577,0.64690027,34.60377358,11.61845878,0.294877006,188,3.38641649,2.6,1.540664805,22429,-0.534710795
NoviPazar,2020,6.806486617,0.784366577,0.644204852,36.30458221,11.83431953,0.291439461,210,1.489974217,2.8,1.118908249,8708,-0.531907208
NoviPazar,2021,6.806486617,0.784366577,0.885444744,38.17924528,12.10868281,0.289902055,212,0.995588452,3,1.280746192,15385,-0.541904852
Raška,2011,22.3533935,0.597462687,0.071641791,8.528358209,7.325266097,0.309080519,151,0.083006192,1.5,2.68195368,68452,-0.265288498
Raška,2012,25.18324607,0.691641791,0.132835821,8.647761194,7.117146597,0.329013022,147,0.655759162,1.6,2.727507634,67781,-0.271095306
Raška,2013,19.70700058,0.588985075,0.167164179,8.832835821,7.645259939,0.32413069,150,0,1.6,3.048756939,82409,-0.284106848
Raška,2014,23.19151606,0.588985075,0.213432836,8.967164179,7.990294511,0.324358329,145,0.002635542,1.6,3.11469712,72094,-0.381812631
Raška,2015,23.51217236,0.588985075,0.262686567,9.026865672,8.609720926,0.328789145,132,0.024005429,1.6,3.204029584,86183,-0.27842512
Raška,2016,23.71111875,0.588985075,0.276119403,9.356716418,9.365870424,0.365403559,130,1.129661454,1.5,3.241469133,99751,-0.334353781
Raška,2017,23.76223837,0.589731343,0.285074627,9.676119403,10.35638136,0.38018634,110,1.615247378,1.5,3.380169671,111236,-0.249758568
Raška,2018,24.04367735,0.589731343,0.208955224,9.920895522,11.84395914,0.393654927,96,0.948837619,1.5,3.621977431,111319,-0.248523512
Raška,2019,24.34705069,0.589731343,0.207462687,10.59253731,11.28003923,0.409355904,87,0.086361407,1.6,3.752399232,114759,-0.232580028
Raška,2020,24.73524482,0.589731343,0.207462687,11.0119403,11.18811433,0.433513514,90,0.014992979,1.6,3.670129141,104902,-0.219989255
Raška,2021,24.73524482,0.589731343,0.205970149,11.64328358,12.077072,0.459673246,80,0.008435512,1.6,4.155447804,116087,-0.217517833
Tutin,2011,25.44353024,0.886792453,0.017520216,6.726415094,6.106575818,0.150654059,226,0,1.4,1.200290728,299,-0.667468157
Tutin,2012,26.6229182,0.938005391,0.030997305,7.128032345,6.353688669,0.155007598,237,0,1.4,1.124273256,185,-0.636424375
Tutin,2013,23.90532355,0.938005391,0.043126685,7.513477089,6.602352489,0.161525656,247,0,1.4,1.175098897,269,-0.660493092
Tutin,2014,26.35381369,0.938005391,0.041778976,7.699460916,6.585256697,0.14599218,250,0,1.4,1.217825906,461,-0.671716887
Tutin,2015,26.23722988,0.938005391,0.044474394,7.91509434,6.651602431,0.223385604,246,0,1.5,1.192982456,338,-0.633036029
Tutin,2016,25.80469072,0.938005391,0.049865229,8.211590296,6.537814593,0.226952765,255,0,1.5,1.195864505,313,-0.642597023
Tutin,2017,25.9774829,0.956873315,0.041778976,8.694070081,6.71395997,0.226625327,251,0,1.4,1.292614522,354,-0.631044683
Tutin,2018,25.90037891,0.956873315,0.035040431,8.849056604,7.230817809,0.227675988,252,0,1.4,1.178008299,282,-0.612997662
Tutin,2019,25.75723796,0.956873315,0.029649596,9.70754717,6.186020222,0.220258621,257,0,1.4,1.310788553,279,-0.62492172
Tutin,2020,25.62527335,0.956873315,0.033692722,9.924528302,6.497969385,0.216593595,284,0,1.2,1.168456582,219,-0.632435409
Tutin,2021,25.62527335,0.96361186,0.052560647,10.49460916,6.946174931,0.216617633,262,0,1.4,1.267696399,345,-0.640383186
Kragujevac,2011,2.290639159,0.364670659,0.718562874,51.48982036,9.039283545,0.332863824,125,1.102048119,4.6,2.351937052,30502,-0.20882268
Kragujevac,2012,2.292747415,0.364670659,1.11497006,53.36766467,9.014134788,0.345013713,121,1.102048119,4.4,2.373176701,35054,-0.034711526
Kragujevac,2013,2.229849746,0.364670659,1.271856287,55.88143713,9.579400101,0.370998389,118,1.102048119,4.4,2.455258151,32114,0.162780266
Kragujevac,2014,2.232131375,0.364670659,1.407185629,56.8239521,9.947049713,0.366875988,119,1.102048119,4.4,2.519116732,33620,0.299627869
Kragujevac,2015,2.386260568,0.364670659,1.433532934,57.41796407,10.51452886,0.386421455,124,1.186417334,4,2.654137054,39187,0.306299984
Kragujevac,2016,2.313811895,0.364670659,1.410778443,59.41197605,10.97169896,0.413227812,126,3.095005831,4.2,2.963322965,43232,0.24339452
Kragujevac,2017,2.271433949,0.364670659,1.513772455,61.6742515,11.34978115,0.426017398,112,1.54541879,4.3,3.084723881,47740,0.134584503
Kragujevac,2018,2.279040269,0.364670659,1.416766467,62.50179641,12.75206756,0.444686989,102,1.245998771,4.3,3.199328794,49127,0.025722519
Kragujevac,2019,2.347285497,0.377245509,1.623952096,64.51736527,11.43752936,0.461951796,97,1.543862727,4.2,3.441515651,53526,0.042312199
Kragujevac,2020,2.360416809,0.377245509,1.732934132,67.25389222,11.58118783,0.478371501,92,0.976513237,4.8,3.442388234,18494,0.020863688
Kragujevac,2021,2.360416809,0.377245509,1.785628743,69.91856287,11.62217047,0.500300365,88,0.993397276,4.8,3.512658642,30858,0.01588953
Aranđelovac,2011,6.194160489,0.397898936,0.388297872,27.84308511,9.271465929,0.321960883,110,0,2.5,2.112155126,24151,-0.124824708
Aranđelovac,2012,6.329731614,0.408404255,0.566489362,29.02925532,9.41094458,0.345580997,115,0,2.5,2.028526341,25884,0.084091072
Aranđelovac,2013,6.053898402,0.408404255,0.619680851,29.77659574,9.649836239,0.351115547,116,0,2.6,2.273993038,26778,-0.071832083
Aranđelovac,2014,6.103268698,0.408404255,0.654255319,30.44946809,9.972299169,0.356450507,118,0,2.6,2.369224895,28524,-0.061822436
Aranđelovac,2015,6.144390157,0.408404255,0.646276596,30.90691489,10.03948866,0.360178749,122,0,2.6,2.287997937,29724,0.017694758
Aranđelovac,2016,6.185641118,0.408404255,0.659574468,32.38829787,10.42321862,0.355001175,122,0,2.3,2.510660426,34564,-0.006197154
Aranđelovac,2017,6.157884019,0.408404255,0.710106383,33.70478723,10.65683191,0.367413122,110,0,2.5,2.55592062,37152,0.029056093
Aranđelovac,2018,6.208878952,0.408404255,0.694148936,34.50265957,11.86293745,0.396381693,97,0,2.4,2.68552702,33591,0.020562981
Aranđelovac,2019,6.275305511,0.408404255,0.755319149,36.1037234,10.90615633,0.411382573,90,0,2.5,2.727733626,32885,0.024817605
Aranđelovac,2020,6.363933966,0.408404255,0.901595745,37.81914894,10.84974045,0.42302298,83,0,2.5,2.996159317,21227,0.013617957
Aranđelovac,2021,6.363933966,0.408404255,0.835106383,38.98138298,11.40738628,0.441585967,86,0,2.7,3.318249701,29583,0.016804442
Batočina,2011,6.276595745,0.409558824,0.426470588,20.52941176,4.680851064,0.21357398,184,0,1.7,2.189018465,0,-0.296946683
Batočina,2012,6.336455022,0.409558824,0.580882353,21.08088235,4.553655812,0.259503294,191,0,1.6,2.369337979,0,-0.17193607
Batočina,2013,6.346203905,0.409558824,0.676470588,21.44117647,4.598698482,0.259994841,178,0,1.7,2.079695431,0,-0.151147323
Batočina,2014,6.400630087,0.409558824,0.720588235,22.03676471,4.988185876,0.256218905,190,0,1.6,1.87026466,123,-0.275127301
Batočina,2015,6.51559325,0.409558824,0.676470588,22.23529412,5.2124746,0.306945184,185,0,1.6,2.09009009,0,-0.326156756
Batočina,2016,7.825,0.511691176,0.683823529,23.02205882,5.446428571,0.305484089,186,0,1.7,2.158292815,0,-0.361118137
Batočina,2017,8.042940911,0.511691176,0.720588235,23.51470588,6.044203879,0.328150798,175,0,1.6,2.441937259,0,-0.313273426
Batočina,2018,8.38717318,0.533088235,0.617647059,23.38235294,7.834563178,0.333846585,178,0,1.5,2.357941834,0,-0.302243703
Batočina,2019,8.76135319,0.556911765,0.632352941,24.29411765,8.365508366,0.346740836,179,0,1.6,2.448,0,-0.264094097
Batočina,2020,8.868149251,0.556911765,0.764705882,25.55882353,8.095282404,0.375471698,151,0,1.7,2.143695015,0,-0.327012657
Batočina,2021,8.868149251,0.556911765,0.772058824,26.59558824,8.400981688,0.393372607,153,0,1.6,2.356841471,0,-0.327502891
Knić,2011,9.44028021,0.1937046,0.046004843,6.828087167,5.534150613,0.164114645,97,8.030963222,1.4,1.373896888,1313,-0.198874704
Knić,2012,10.4714499,0.223970944,0.06779661,7.072639225,5.902012373,0.174025974,107,13.32681505,1.4,1.226469183,1829,-0.167789496
Knić,2013,12.69798948,0.207021792,0.070217918,7.363196126,6.485551632,0.175168321,101,7.699358651,1.4,1.296681526,1134,-0.270772244
Knić,2014,12.30054845,0.207021792,0.070217918,7.416464891,6.800731261,0.174200278,95,0,1.5,1.810754912,1946,-0.201181373
Knić,2015,11.24182521,0.207021792,0.072639225,7.670702179,7.208680143,0.243118724,100,0,1.5,1.777897574,1554,-0.268951681
Knić,2016,20.44199728,0.331719128,0.08716707,7.801452785,7.542615779,0.268445085,105,0,1.4,2.14045887,1788,-0.327254289
Knić,2017,15.01850153,0.33535109,0.084745763,8.046004843,7.721712538,0.272194407,93,0,1.4,2.254410928,3277,-0.340528949
Knić,2018,15.20566607,0.33535109,0.075060533,8.092009685,8.669401656,0.277681231,83,0,1.4,2.647701149,3954,-0.350990884
Knić,2019,15.41084177,0.33535109,0.094430993,8.380145278,8.394131953,0.283533123,81,0,1.4,2.621542084,4618,-0.334477643
Knić,2020,15.59682414,0.33535109,0.089588378,8.929782082,8.81302104,0.291255921,76,0,1.4,2.310778443,3543,-0.344609651
Knić,2021,15.59682414,0.33535109,0.0968523,9.18401937,9.725124578,0.295401403,77,0,1.4,2.661047562,4017,-0.346525454
Lapovo,2011,12.48406019,1.610909091,1,29.47272727,5.355776588,0.362314736,128,0,1.5,2.548399247,1416,0.044273529
Lapovo,2012,12.70095632,1.610909091,1.145454545,30.65454545,5.427759111,0.362961553,143,0,1.4,2.684210526,3402,0.216475754
Lapovo,2013,13.71372549,1.610909091,1.4,32,5.620915033,0.357032457,143,0,1.4,2.693471338,3024,0.029083555
Lapovo,2014,13.89536424,1.610909091,1.509090909,32.16363636,6.092715232,0.363886163,149,0,1.6,2.519567027,3915,0.274418847
Lapovo,2015,14.10661666,1.610909091,1.690909091,33.30909091,6.964907581,0.312972543,141,0.399410662,1.6,2.674157303,3139,0.076795164
Lapovo,2016,13.30446549,1.610909091,1.654545455,34.69090909,7.036535859,0.397777778,149,0,1.5,3.066071429,3105,0.053390529
Lapovo,2017,13.36143424,1.610909091,1.672727273,35.92727273,6.979608594,0.371399177,145,0,1.4,3.418819188,2034,0.065441448
Lapovo,2018,13.54119279,1.610909091,1.472727273,36.34545455,8.183079057,0.384227129,131,0,1.5,3.326086957,2048,0.0514838
Lapovo,2019,13.78604651,1.614181818,1.872727273,38.34545455,7.610993658,0.404081633,123,0,1.6,3.344262295,2151,-0.037277716
Lapovo,2020,13.78042517,1.591909091,1.818181818,39.72727273,8.132401198,0.419969345,116,0,1.7,2.715392062,1971,-0.057781701
Lapovo,2021,13.78042517,1.591909091,1.672727273,41.03636364,7.946828493,0.430481283,115,0,1.7,2.971679688,2182,-0.058401349
Rača,2011,16.59485754,0.602361111,0.263888889,12.11574074,5.559416261,0.426233817,92,0,1.5,2.267895879,18,-0.040226242
Rača,2012,16.44908386,0.582407407,0.375,12.58796296,5.63777308,0.545104802,96,0,1.5,2.19140625,0,0.024260856
Rača,2013,20.01966393,0.60162037,0.444444444,12.94907407,6.167322131,0.349232013,95,0,1.5,1.894341801,0,0.228056761
Rača,2014,20.27885921,0.60162037,0.37962963,12.93518519,6.428248076,0.343269231,94,0,1.4,1.968206359,8,0.397604499
Rača,2015,23.23974677,0.657638889,0.333333333,13.19444444,6.881365263,0.550223839,99,0,1.4,1.855117139,0,0.050934364
Rača,2016,6.817885422,0.657638889,0.356481481,13.44907407,7.079646018,0.426803244,96,0,1.4,2.228983689,0,-0.038815719
Rača,2017,19.20583514,0.657638889,0.407407407,14.13425926,7.081484279,0.439709091,87,0,1.4,2.553231939,0,-0.185258434
Rača,2018,19.60150951,0.665787037,0.421296296,13.96296296,7.451991975,0.44772118,79,0,1.4,3.050160772,0,-0.206695288
Rača,2019,22.37712684,0.805138889,0.402777778,14.66666667,6.477184841,0.454282231,82,0,1.5,3.12656559,0,-0.257834905
Rača,2020,22.63534129,0.805138889,0.375,18.83796296,7.040876198,0.428638132,77,0,1.7,2.574382922,0,-0.390374657
Rača,2021,22.63534129,0.826805556,0.416666667,15.57407407,7.155635063,0.444814462,78,0,1.7,2.199460916,0,-0.390133387
Topola,2011,10.28075046,0.387114846,0.224089636,13.99719888,6.895625308,0.207270387,90,0,1.2,1.600531915,3255,-0.282045006
Topola,2012,10.40561976,0.387114846,0.324929972,14.70588235,7.251302969,0.208381839,97,0,1.4,1.573120353,3700,-0.208556105
Topola,2013,9.731839471,0.387114846,0.327731092,14.79551821,7.897878593,0.213560501,95,0,1.4,1.738857143,2053,-0.167771526
Topola,2014,9.854924207,0.387114846,0.268907563,15.18767507,8.648749186,0.230269201,87,0,1.3,1.706039076,1581,-0.166494862
Topola,2015,10.91367687,0.387114846,0.31092437,15.33893557,9.664796568,0.379466532,87,0,1.3,1.69221374,2589,-0.238064588
Topola,2016,10.07450213,0.384341737,0.31092437,15.90196078,10.36343665,0.348799766,85,0,1.3,1.808283652,3023,-0.285300577
Topola,2017,10.70859073,0.384341737,0.350140056,16.59663866,10.76254826,0.357419547,82,0,1.3,1.836065574,3434,-0.281947698
Topola,2018,10.852629,0.384341737,0.280112045,16.42296919,11.78772316,0.368689173,80,0,1.3,1.862628269,3818,-0.281723813
Topola,2019,11.07386815,0.38767507,0.257703081,16.88795518,11.36814932,0.377755355,74,0,1.2,2.083304647,2962,-0.266478385
Topola,2020,11.23335683,0.38767507,0.288515406,17.66946779,11.78366401,0.383303057,70,0,1.4,1.376889849,1580,-0.26386901
Topola,2021,11.23335683,0.387114846,0.308123249,18.17086835,12.49679898,0.389389068,71,0,1.4,2.565315315,2915,-0.262191289
Bor,2011,8.002957972,0.177570093,0.252336449,13.3411215,8.606877285,0.384273695,123,0.008853375,3.5,2.04943101,6423,0.362999194
Bor,2012,8.143868804,0.181892523,0.323598131,13.95443925,8.489667454,0.391101468,127,0.146001574,3.5,1.906427107,5223,0.555411366
Bor,2013,7.632276513,0.181892523,0.351635514,14.29672897,8.78712613,0.402539434,130,1.299972866,3.5,1.996937776,6922,0.1248917
Bor,2014,7.707402411,0.181892523,0.353971963,14.36565421,9.105471714,0.407414233,123,0.141598516,3.4,1.950508559,15313,-0.004482437
Bor,2015,7.792813912,0.181892523,0.327102804,14.41705607,9.462108942,0.380397941,125,0.11299122,3.4,2.1327467,16235,-0.238865669
Bor,2016,7.862825848,0.181892523,0.337616822,14.4182243,9.939843464,0.397800154,124,0.202203584,3.5,2.116874841,14862,-0.247497101
Bor,2017,7.931360998,0.181892523,0.323598131,14.78154206,10.18894271,0.407168787,114,0.059170048,3.4,1.97771193,16652,-0.057668431
Bor,2018,8.030884107,0.181892523,0.296728972,14.88434579,12.41549949,0.419652098,106,0.608315292,3.4,2.363079729,14048,0.225959475
Bor,2019,8.142319496,0.181892523,0.314252336,15.42990654,10.64091938,0.429350419,97,0.046708036,3.5,2.356033453,16215,0.635552849
Bor,2020,8.263760999,0.181892523,0.336448598,16.19742991,11.14066799,0.450820812,89,6.520314667,3.3,2.47373422,8182,1.272404442
Bor,2021,8.263760999,0.181892523,0.345794393,16.56542056,11.48334221,0.509199403,83,1.951218948,3.3,2.815316561,5172,1.288987524
Kladovo,2011,12.33289836,0.228934817,0.281399046,8.124006359,7.49117974,0.373335345,100,0,3.5,2.214559387,31566,0.421180418
Kladovo,2012,12.49902038,0.228934817,0.372019078,8.348171701,7.836990596,0.375574273,105,0,3.4,2.29200542,25524,0.151645952
Kladovo,2013,12.22884386,0.228934817,0.381558029,8.53736089,7.945967422,0.388327458,105,0,3.5,2.363414634,23746,0.461896456
Kladovo,2014,12.41504487,0.228934817,0.435612083,8.615262321,8.218211153,0.408912399,106,0,3.4,2.771006131,16050,0.1962892
Kladovo,2015,12.60700389,0.228934817,0.430842607,8.608903021,8.447675609,0.423653799,100,0,3.5,2.288823312,22347,0.626390457
Kladovo,2016,12.85402143,0.228934817,0.437201908,8.704292528,8.531890542,0.39729707,99,0,3.5,2.425835524,25651,0.624304266
Kladovo,2017,13.59848885,0.228934817,0.456279809,8.910969793,8.559653387,0.427478948,93,0,3.8,2.445339471,32043,0.629261102
Kladovo,2018,13.80491337,0.228934817,0.438791733,8.868044515,9.225982943,0.416681346,86,0,4.1,2.762994569,33126,1.272861096
Kladovo,2019,14.03911194,0.228934817,0.445151033,8.980922099,8.346061532,0.430195831,82,0,4.1,2.672955975,36875,1.200240401
Kladovo,2020,14.29646706,0.228934817,0.386327504,8.933227345,8.49905566,0.440409254,80,0,3.3,2.54346947,16814,0.763450831
Kladovo,2021,14.29646706,0.228934817,0.389507154,9.124006359,9.114067365,0.445313236,89,0,3.7,2.965688301,22162,0.776736037
Majdanpek,2011,21.96127587,0.215236052,0.090128755,3.612660944,4.480477918,0.371527511,105,1.220183486,2.3,1.551054018,27269,0.079051659
Majdanpek,2012,22.31115205,0.215236052,0.135193133,3.818669528,4.443481088,0.377882353,112,0.119106969,2.4,1.683282469,32277,0.076625557
Majdanpek,2013,22.39146025,0.215236052,0.156652361,3.993562232,4.523638771,0.385756677,113,0.73840128,2.7,1.759859155,25562,-0.059539465
Majdanpek,2014,22.83488045,0.215236052,0.192060086,4.042918455,4.725738397,0.387640912,115,0.007369902,2.8,1.951228456,22523,0.160161697
Majdanpek,2015,23.28552579,0.215236052,0.186695279,4.100858369,4.991107796,0.382061489,116,1.926739717,3.2,1.908163265,21507,-0.137079924
Majdanpek,2016,23.81100059,0.215236052,0.17167382,4.185622318,4.856641311,0.360718646,119,0,3.3,1.889625585,24774,0.064325813
Majdanpek,2017,23.3824021,0.215236052,0.199570815,4.311158798,4.894937918,0.37274603,111,0,3.2,1.871434311,27605,0.373938128
Majdanpek,2018,23.83050435,0.215236052,0.17167382,4.269313305,5.84048184,0.386126741,104,0.125327006,3.4,2.093596059,25783,-0.234098044
Majdanpek,2019,27.71126499,0.275858369,0.212446352,4.493562232,5.069865216,0.38852118,93,0,3.2,2.157035176,29372,-0.122273544
Majdanpek,2020,28.20122066,0.275858369,0.181330472,4.659871245,5.033662619,0.393469625,108,0,2.5,2.155344007,9727,0.017651749
Majdanpek,2021,28.20122066,0.275858369,0.172746781,4.82832618,5.144032922,0.410054754,95,0,2.4,2.61247216,12564,0.026331314
Negotin,2011,12.19325153,0.202752294,0.4,8.624770642,5.085566677,0.271667314,70,0.042083737,3.3,1.729345518,4049,0.038301499
Negotin,2012,12.43141666,0.202752294,0.614678899,8.876146789,5.130034017,0.292354284,72,0.56210685,3.1,1.773913043,4999,-0.082414993
Negotin,2013,12.46341122,0.202752294,0.76146789,9.165137615,5.372883727,0.291608486,74,0.56210685,3.4,1.747910593,3219,0.066153751
Negotin,2014,13.14360596,0.217431193,0.827522936,9.304587156,5.640543543,0.281299158,74,0.56210685,3.2,1.925235518,2903,-0.085820037
Negotin,2015,13.80931675,0.231192661,0.799082569,9.368807339,5.855581645,0.351656163,74,0.56210685,3.1,1.873655914,3435,-0.028246741
Negotin,2016,7.431217009,0.231192661,0.764220183,9.506422018,5.779835452,0.371219465,74,4.171153903,3.1,1.926642569,4971,-0.009778756
Negotin,2017,13.72648931,0.231192661,0.767889908,9.647706422,5.795099688,0.38017267,75,0.615481624,3,2.123600439,6547,0.054051905
Negotin,2018,13.99972438,0.231192661,0.627522936,9.436697248,7.012923378,0.391182467,68,2.051877259,3,2.205635083,5989,-0.205364101
Negotin,2019,14.28271941,0.231192661,0.595412844,9.59266055,5.998687787,0.391625229,63,0.676195832,3,2.299245994,5930,-0.241816433
Negotin,2020,14.59041874,0.231192661,0.529357798,9.52293578,6.255585344,0.398231511,65,3.903900166,2.8,2.334889435,5237,-0.384777705
Negotin,2021,14.59041874,0.231192661,0.55412844,9.572477064,6.413402703,0.402824148,65,0.324891201,3.1,2.249682499,6295,-0.37930732
Požarevac,2012,3.365644898,0.424738779,1.745658795,33.0294424,8.487222533,0.424187554,60,0.181940964,3.7,2.359952757,8433,0.766424314
Požarevac,2013,3.378842818,0.425322662,1.745658795,33.0294424,8.699958508,0.397340784,59,1.711563936,3.7,2.520321448,7942,0.980127734
Požarevac,2014,3.378842818,0.425322662,1.775246232,33.25627942,9.067915187,0.379356568,60,0.36831553,3.6,2.53059506,10204,0.831484006
Požarevac,2015,3.378842818,0.425322662,1.796614937,33.56530376,9.544956066,0.376327882,62,1.5193942,3.6,2.52578783,13967,1.012546494
Požarevac,2016,3.378842818,0.421900794,1.704565132,34.26060854,9.79268958,0.399463336,58,0.080386441,3.5,2.733799177,13269,1.009138084
Požarevac,2017,3.378842818,0.415378969,1.781821218,35.0331694,9.921943712,0.402020408,50,1.878985276,3.6,2.918808808,12133,0.978754331
Požarevac,2018,3.336546024,0.415378969,1.651965244,35.50821214,10.79256143,0.413853573,41,1.411797534,3.6,2.96952718,13300,1.118554159
Požarevac,2019,2.628567534,0.415378969,1.816339895,36.75910324,8.962172107,0.423763772,39,0.643357358,3.5,3.128907028,15071,0.766257814
Požarevac,2020,3.316176046,0.415378969,1.878802263,37.75521362,9.024864134,0.429659605,45,9.663039923,3.4,3.034733441,7686,0.794784996
